DATE,RH2M,WS10M,T2MDEW,T2MWET,T2M
2022/06/30,92.19,3.43,26.37,27.07,27.76
2022/07/01,89.44,3.69,26.49,27.48,28.46
2022/07/02,88.62,3.25,26.09,27.16,28.23
2022/07/03,90.0,3.96,26.23,27.15,28.08
2022/07/04,89.19,3.91,26.24,27.26,28.26
2022/07/05,87.62,3.75,26.19,27.37,28.54
2022/07/06,91.69,3.59,26.38,27.12,27.87
2022/07/07,88.31,3.51,26.08,27.18,28.27
2022/07/08,89.38,3.54,26.12,27.1,28.08
2022/07/09,86.81,3.42,25.75,27.01,28.26
2022/07/10,88.06,4.91,26.23,27.35,28.48
2022/07/11,89.0,4.8,25.83,26.85,27.87
2022/07/12,86.81,4.84,26.03,27.28,28.54
2022/07/13,87.12,4.77,26.46,27.69,28.92
2022/07/14,89.0,4.81,26.58,27.62,28.65
2022/07/15,87.12,4.29,26.43,27.65,28.87
2022/07/16,87.0,4.86,26.51,27.75,28.99
2022/07/17,87.31,5.3,26.63,27.84,29.05
2022/07/18,86.62,3.95,26.26,27.55,28.84
2022/07/19,88.31,3.93,26.35,27.45,28.55
2022/07/20,89.5,3.84,26.78,27.75,28.73
2022/07/21,86.81,4.11,26.36,27.62,28.88
2022/07/22,88.12,4.23,26.69,27.82,28.94
2022/07/23,90.69,3.38,26.2,27.05,27.89
2022/07/24,90.06,4.3,25.84,26.74,27.64
2022/07/25,86.12,2.02,24.69,25.99,27.28
2022/07/26,80.56,1.23,24.36,26.25,28.14
2022/07/27,83.38,1.76,25.48,27.1,28.73
2022/07/28,87.56,2.11,25.78,26.94,28.09
2022/07/29,78.81,1.42,24.5,26.63,28.76
2022/07/30,86.25,3.16,26.62,27.95,29.28
2022/07/31,86.94,3.76,26.2,27.44,28.68
2022/08/01,88.12,2.95,26.84,27.96,29.08
2022/08/02,85.44,2.18,26.66,28.07,29.48
2022/08/03,88.06,1.99,26.1,27.21,28.33
2022/08/04,85.69,2.23,26.12,27.49,28.87
2022/08/05,86.62,2.6,26.62,27.9,29.18
2022/08/06,88.62,2.95,26.48,27.55,28.62
2022/08/07,84.81,2.88,26.43,27.9,29.38
2022/08/08,90.25,4.88,26.22,27.1,27.99
2022/08/09,88.62,5.05,26.07,27.13,28.19
2022/08/10,92.12,5.99,26.1,26.8,27.5
2022/08/11,90.19,5.69,26.11,27.0,27.9
2022/08/12,84.38,2.18,25.75,27.29,28.82
2022/08/13,91.94,4.51,26.33,27.05,27.76
2022/08/14,91.69,7.72,25.76,26.49,27.23
2022/08/15,89.5,4.73,26.21,27.19,28.18
2022/08/16,85.44,2.17,26.09,27.5,28.91
2022/08/17,83.44,1.79,26.36,27.98,29.59
2022/08/18,83.81,2.61,26.92,28.47,30.01
2022/08/19,86.88,5.94,25.93,27.16,28.4
2022/08/20,87.56,5.81,25.74,26.91,28.08
2022/08/21,87.56,3.38,25.94,27.12,28.3
2022/08/22,85.12,2.05,26.05,27.5,28.94
2022/08/23,89.06,3.63,26.05,27.07,28.08
2022/08/24,87.75,4.23,25.45,26.62,27.78
2022/08/25,83.44,1.93,25.09,26.72,28.34
2022/08/26,86.88,3.09,26.04,27.28,28.53
2022/08/27,89.81,3.91,25.9,26.83,27.77
2022/08/28,87.94,4.05,25.54,26.67,27.8
2022/08/29,85.06,2.5,25.74,27.19,28.65
2022/08/30,82.94,2.08,25.73,27.41,29.1
2022/08/31,85.75,2.51,26.09,27.46,28.83
2022/09/01,84.12,1.5,25.25,26.77,28.29
2022/09/02,86.56,2.36,25.86,27.12,28.39
2022/09/03,87.25,3.77,26.55,27.76,28.98
2022/09/04,88.31,3.75,26.87,27.98,29.08
2022/09/05,89.81,3.15,26.8,27.75,28.69
2022/09/06,85.38,1.25,25.78,27.19,28.6
2022/09/07,87.19,1.6,25.97,27.15,28.33
2022/09/08,82.81,1.8,26.57,28.24,29.9
2022/09/09,88.0,2.12,26.19,27.3,28.42
2022/09/10,92.25,3.84,25.97,26.65,27.33
2022/09/11,91.62,4.61,25.83,26.58,27.33
2022/09/12,94.5,4.98,26.28,26.75,27.23
2022/09/13,93.94,4.45,26.2,26.73,27.26
2022/09/14,89.44,3.45,25.59,26.57,27.55
2022/09/15,89.56,3.4,25.97,26.94,27.91
2022/09/16,89.19,2.35,25.96,26.97,27.98
2022/09/17,85.75,2.62,25.79,27.18,28.58
2022/09/18,87.81,2.37,26.25,27.4,28.56
2022/09/19,92.06,3.59,26.15,26.85,27.55
2022/09/20,89.62,5.45,25.92,26.88,27.83
2022/09/21,89.81,4.46,25.98,26.93,27.87
2022/09/22,91.31,3.09,25.98,26.76,27.54
2022/09/23,88.25,2.52,25.58,26.69,27.79
2022/09/24,89.06,2.34,25.37,26.39,27.4
2022/09/25,82.94,1.14,24.85,26.51,28.15
2022/09/26,87.44,1.91,25.22,26.37,27.51
2022/09/27,88.06,2.02,25.52,26.64,27.76
2022/09/28,85.44,2.12,24.68,26.04,27.4
2022/09/29,80.06,1.55,24.61,26.53,28.45
2022/09/30,81.06,2.2,25.23,27.11,28.99
2022/10/01,84.25,1.43,25.92,27.44,28.94
2022/10/02,91.62,2.52,26.08,26.82,27.56
2022/10/03,93.06,2.11,25.68,26.28,26.89
2022/10/04,88.94,2.95,25.76,26.78,27.8
2022/10/05,89.25,2.37,25.73,26.73,27.72
2022/10/06,88.31,2.34,25.4,26.5,27.58
2022/10/07,79.19,1.19,23.94,26.04,28.14
2022/10/08,83.12,1.52,24.83,26.48,28.11
2022/10/09,88.75,2.07,25.4,26.45,27.49
2022/10/10,89.12,2.27,25.23,26.23,27.24
2022/10/11,91.62,2.97,25.62,26.38,27.13
2022/10/12,91.12,2.51,25.15,25.95,26.76
2022/10/13,87.38,2.04,24.6,25.77,26.95
2022/10/14,83.62,1.08,24.43,25.99,27.55
2022/10/15,86.38,2.7,24.36,25.63,26.9
2022/10/16,85.62,2.8,23.63,25.0,26.37
2022/10/17,83.12,2.05,23.87,25.51,27.15
2022/10/18,80.06,1.36,23.58,25.55,27.52
2022/10/19,83.25,2.08,23.47,25.05,26.62
2022/10/20,84.44,2.98,23.43,24.92,26.41
2022/10/21,84.88,2.73,23.73,25.17,26.62
2022/10/22,82.88,2.75,23.37,25.03,26.68
2022/10/23,90.31,2.38,23.29,24.15,25.01
2022/10/24,95.0,6.97,22.65,23.06,23.48
2022/10/25,85.75,4.4,21.42,22.72,24.01
2022/10/26,81.81,1.83,21.03,22.76,24.48
2022/10/27,79.31,2.51,20.26,22.24,24.23
2022/10/28,76.06,2.09,18.97,21.29,23.61
2022/10/29,75.38,1.73,19.18,21.64,24.09
2022/10/30,79.56,1.84,20.87,22.8,24.74
2022/10/31,84.0,1.91,22.73,24.23,25.73
2022/11/01,85.0,2.34,23.08,24.5,25.92
2022/11/02,85.44,2.24,23.0,24.37,25.76
2022/11/03,83.5,2.26,21.4,22.95,24.51
2022/11/04,76.38,1.74,19.27,21.56,23.85
2022/11/05,72.19,1.05,19.59,22.36,25.12
2022/11/06,73.44,1.37,19.65,22.29,24.93
2022/11/07,73.31,1.35,18.69,21.4,24.09
2022/11/08,69.5,0.8,18.02,21.11,24.19
2022/11/09,74.44,1.27,18.73,21.23,23.72
2022/11/10,74.5,1.41,18.51,21.08,23.64
2022/11/11,75.56,1.7,18.49,20.9,23.33
2022/11/12,75.94,1.78,18.85,21.15,23.47
2022/11/13,81.69,2.7,18.37,20.08,21.8
2022/11/14,76.38,2.05,17.02,19.33,21.64
2022/11/15,73.94,1.24,17.44,19.97,22.49
2022/11/16,78.38,1.62,18.35,20.39,22.42
2022/11/17,80.62,2.26,18.37,20.21,22.05
2022/11/18,80.19,2.66,17.26,19.12,20.98
2022/11/19,79.88,2.46,17.26,19.17,21.07
2022/11/20,78.19,2.19,17.97,20.08,22.2
2022/11/21,82.06,2.83,17.92,19.6,21.27
2022/11/22,83.56,2.99,17.15,18.68,20.19
2022/11/23,86.19,2.84,17.81,18.98,20.15
2022/11/24,84.62,2.67,17.5,18.92,20.34
2022/11/25,80.62,1.88,17.9,19.73,21.55
2022/11/26,77.44,1.54,17.49,19.68,21.87
2022/11/27,73.56,1.13,16.69,19.24,21.8
2022/11/28,80.06,2.01,17.68,19.57,21.46
2022/11/29,78.56,2.05,18.51,20.58,22.65
2022/11/30,79.75,2.37,18.53,20.45,22.37
2022/12/01,82.5,2.84,17.61,19.29,20.97
2022/12/02,85.56,3.0,17.74,18.99,20.24
2022/12/03,83.06,2.44,16.94,18.46,19.98
2022/12/04,80.06,2.05,16.5,18.37,20.23
2022/12/05,83.0,2.4,17.03,18.62,20.21
2022/12/06,83.5,2.39,17.26,18.7,20.15
2022/12/07,84.06,2.63,16.75,18.18,19.61
2022/12/08,81.25,2.34,16.46,18.2,19.94
2022/12/09,76.62,1.11,15.97,18.23,20.5
2022/12/10,73.06,1.49,15.76,18.37,20.99
2022/12/11,76.38,2.09,15.69,17.93,20.16
2022/12/12,78.75,2.26,15.34,17.36,19.38
2022/12/13,77.88,1.88,15.18,17.27,19.36
2022/12/14,76.94,1.5,15.46,17.64,19.82
2022/12/15,76.81,2.1,14.31,16.53,18.75
2022/12/16,79.38,2.65,13.61,15.55,17.48
2022/12/17,77.38,2.15,13.98,16.12,18.26
2022/12/18,72.75,1.12,14.05,16.69,19.35
2022/12/19,72.0,1.46,14.23,16.92,19.61
2022/12/20,74.5,1.19,15.19,17.64,20.09
2022/12/21,80.25,2.14,15.33,17.2,19.06
2022/12/22,76.62,1.88,14.56,16.8,19.05
2022/12/23,71.5,2.53,12.72,15.62,18.51
2022/12/24,64.81,1.65,11.3,14.87,18.44
2022/12/25,67.69,1.52,13.49,16.62,19.74
2022/12/26,74.62,1.37,15.83,18.26,20.69
2022/12/27,81.0,2.2,17.11,18.89,20.67
2022/12/28,83.38,2.45,16.0,17.51,19.03
2022/12/29,71.75,3.0,10.48,13.26,16.05
2022/12/30,71.5,1.69,11.01,13.8,16.59
2022/12/31,71.06,1.56,11.49,14.3,17.1
2023/01/01,76.5,2.41,12.24,14.46,16.68
2023/01/02,75.06,2.37,12.2,14.61,17.02
2023/01/03,79.31,2.78,12.81,14.77,16.73
2023/01/04,83.0,3.19,12.84,14.32,15.8
2023/01/05,81.38,3.53,12.62,14.23,15.84
2023/01/06,80.88,3.5,12.59,14.32,16.05
2023/01/07,82.31,2.72,13.4,14.98,16.58
2023/01/08,79.44,2.1,13.77,15.69,17.62
2023/01/09,76.31,2.52,13.51,15.9,18.28
2023/01/10,73.38,2.76,12.98,15.71,18.44
2023/01/11,69.81,2.62,10.9,13.96,17.01
2023/01/12,67.06,1.91,9.79,13.07,16.36
2023/01/13,64.5,1.66,10.32,13.98,17.65
2023/01/14,74.88,2.04,13.66,16.08,18.51
2023/01/15,78.44,2.36,14.44,16.51,18.58
2023/01/16,71.88,2.34,12.19,14.9,17.61
2023/01/17,73.75,2.59,11.59,14.19,16.8
2023/01/18,68.69,2.62,9.75,12.83,15.91
2023/01/19,65.81,3.04,8.34,11.78,15.22
2023/01/20,66.38,2.45,8.93,12.27,15.62
2023/01/21,68.19,1.97,10.49,13.73,16.96
2023/01/22,64.38,2.11,10.77,14.34,17.9
2023/01/23,68.38,1.8,12.7,15.81,18.93
2023/01/24,70.06,2.32,13.44,16.51,19.57
2023/01/25,65.81,1.91,13.37,16.91,20.45
2023/01/26,67.0,1.55,14.54,17.89,21.23
2023/01/27,71.75,2.05,15.57,18.37,21.18
2023/01/28,74.5,2.55,15.72,18.24,20.76
2023/01/29,70.56,2.88,13.44,16.55,19.66
2023/01/30,67.12,2.32,13.62,17.13,20.63
2023/01/31,70.19,1.75,15.37,18.36,21.35
2023/02/01,64.69,3.21,13.63,17.23,20.81
2023/02/02,60.81,3.75,9.85,14.2,18.55
2023/02/03,65.06,3.04,11.02,14.76,18.49
2023/02/04,59.12,2.37,10.43,14.79,19.15
2023/02/05,51.12,1.6,9.4,14.8,20.19
2023/02/06,47.75,1.56,9.15,15.15,21.15
2023/02/07,63.75,2.8,12.4,16.33,20.26
2023/02/08,75.69,3.8,16.69,19.14,21.58
2023/02/09,70.0,1.85,15.51,18.77,22.03
2023/02/10,55.75,1.9,11.44,16.55,21.65
2023/02/11,54.0,2.2,11.33,16.51,21.69
2023/02/12,70.62,3.06,15.91,19.08,22.26
2023/02/13,47.31,3.29,6.09,12.93,19.76
2023/02/14,42.75,2.91,5.9,12.8,19.72
2023/02/15,42.06,1.79,6.35,13.4,20.45
2023/02/16,46.44,1.39,8.33,14.65,20.98
2023/02/17,61.81,1.58,13.01,17.32,21.63
2023/02/18,61.31,1.09,14.34,18.69,23.03
2023/02/19,57.56,1.1,14.42,19.15,23.88
2023/02/20,61.75,1.68,15.78,19.99,24.2
2023/02/21,70.44,3.46,18.05,21.23,24.41
2023/02/22,72.0,4.65,18.94,22.06,25.18
2023/02/23,73.38,4.01,19.16,22.14,25.12
2023/02/24,68.81,2.59,18.3,21.77,25.26
2023/02/25,56.31,2.2,14.71,19.89,25.07
2023/02/26,43.06,1.78,10.49,17.92,25.35
2023/02/27,42.69,1.67,10.62,18.05,25.48
2023/02/28,46.69,2.23,11.1,17.96,24.82
2023/03/01,47.06,2.58,11.06,17.58,24.1
2023/03/02,44.75,2.19,11.66,18.58,25.48
2023/03/03,44.19,2.55,11.75,18.74,25.73
2023/03/04,39.62,1.66,11.3,19.28,27.26
2023/03/05,45.38,1.55,13.26,20.35,27.43
2023/03/06,39.31,1.89,11.79,19.82,27.86
2023/03/07,43.62,2.34,11.6,19.24,26.89
2023/03/08,39.75,2.75,10.96,18.85,26.73
2023/03/09,43.44,3.12,12.75,19.82,26.9
2023/03/10,46.19,2.44,12.46,18.87,25.28
2023/03/11,43.06,1.92,13.08,20.23,27.39
2023/03/12,44.56,3.16,13.02,20.03,27.04
2023/03/13,41.69,2.59,12.69,20.33,27.97
2023/03/14,48.25,2.29,14.94,21.33,27.73
2023/03/15,64.44,3.65,18.44,22.69,26.95
2023/03/16,70.12,2.82,19.14,22.49,25.85
2023/03/17,65.06,2.25,17.45,21.47,25.48
2023/03/18,63.44,2.25,17.39,21.47,25.54
2023/03/19,76.44,2.8,19.1,21.45,23.8
2023/03/20,78.81,3.86,19.11,21.22,23.33
2023/03/21,75.69,2.77,19.53,22.08,24.65
2023/03/22,71.81,2.5,18.78,21.87,24.97
2023/03/23,72.06,2.95,18.99,22.13,25.27
2023/03/24,69.38,2.3,18.77,22.25,25.73
2023/03/25,69.88,2.23,19.65,23.05,26.44
2023/03/26,69.06,3.22,20.51,23.97,27.43
2023/03/27,70.44,2.96,20.58,23.91,27.24
2023/03/28,68.12,2.42,20.35,23.98,27.6
2023/03/29,73.69,2.86,21.24,24.08,26.91
2023/03/30,75.44,2.55,21.2,23.75,26.3
2023/03/31,83.12,1.99,22.38,24.05,25.72
2023/04/01,86.44,2.0,21.94,23.2,24.47
2023/04/02,77.56,2.38,20.38,22.68,24.98
2023/04/03,76.19,3.38,20.94,23.43,25.92
2023/04/04,76.12,4.01,22.07,24.64,27.2
2023/04/05,79.56,4.08,23.42,25.56,27.7
2023/04/06,71.0,2.06,21.45,24.7,27.95
2023/04/07,63.5,2.04,19.35,23.73,28.12
2023/04/08,58.94,1.6,18.32,23.4,28.49
2023/04/09,54.5,1.7,17.73,23.43,29.12
2023/04/10,60.19,1.99,19.23,24.04,28.85
2023/04/11,64.75,2.38,20.91,25.03,29.15
2023/04/12,57.56,1.95,18.49,24.01,29.55
2023/04/13,59.88,2.72,18.86,24.01,29.17
2023/04/14,62.88,2.19,20.8,25.49,30.18
2023/04/15,62.75,2.08,21.44,26.08,30.73
2023/04/16,63.75,2.48,21.63,26.01,30.38
2023/04/17,71.31,3.94,23.73,27.01,30.3
2023/04/18,70.44,3.51,23.82,27.28,30.74
2023/04/19,70.69,4.02,23.69,27.11,30.52
2023/04/20,70.19,4.94,23.78,27.35,30.92
2023/04/21,70.62,4.51,23.71,27.22,30.73
2023/04/22,65.75,3.27,21.67,25.93,30.19
2023/04/23,68.94,2.42,21.43,24.87,28.31
2023/04/24,59.06,1.28,19.37,24.25,29.13
2023/04/25,52.62,1.82,18.58,24.19,29.8
2023/04/26,48.94,1.3,17.74,24.08,30.4
2023/04/27,49.31,1.1,18.77,25.05,31.33
2023/04/28,60.69,2.02,20.42,24.86,29.3
2023/04/29,65.94,1.86,21.82,25.73,29.62
2023/04/30,66.25,1.05,21.87,25.61,29.34
2023/05/01,65.31,2.24,21.41,25.18,28.94
2023/05/02,58.5,1.58,20.09,24.95,29.81
2023/05/03,64.88,2.17,21.63,25.47,29.3
2023/05/04,72.5,2.3,22.8,25.77,28.73
2023/05/05,74.81,2.46,23.22,25.83,28.44
2023/05/06,72.31,2.12,23.47,26.48,29.51
2023/05/07,64.25,2.23,22.01,26.26,30.52
2023/05/08,56.75,2.88,20.3,25.85,31.4
2023/05/09,55.0,3.09,20.69,26.24,31.8
2023/05/10,62.44,3.41,22.9,27.54,32.16
2023/05/11,64.44,2.6,23.13,27.37,31.62
2023/05/12,67.25,1.51,23.13,26.87,30.61
2023/05/13,63.19,2.34,22.4,26.7,31.0
2023/05/14,62.81,6.01,20.73,24.94,29.15
2023/05/15,59.75,3.83,20.15,24.81,29.46
2023/05/16,72.31,4.42,24.07,27.14,30.21
2023/05/17,84.06,4.36,25.58,27.16,28.74
2023/05/18,87.19,3.42,25.53,26.76,27.98
2023/05/19,85.44,3.62,25.13,26.54,27.94
2023/05/20,81.56,4.34,25.21,27.08,28.96
2023/05/21,81.62,4.23,25.05,26.91,28.77
2023/05/22,86.0,3.9,25.78,27.13,28.48
2023/05/23,88.62,2.57,25.9,26.96,28.03
2023/05/24,85.94,2.81,24.44,25.79,27.14
2023/05/25,86.31,2.73,24.69,25.99,27.3
2023/05/26,84.12,2.37,25.23,26.8,28.36
2023/05/27,83.62,2.68,24.85,26.44,28.02
2023/05/28,74.88,1.06,23.69,26.26,28.83
2023/05/29,70.06,1.32,23.79,26.88,29.97
2023/05/30,69.62,1.34,24.52,27.7,30.88
2023/05/31,73.81,1.8,25.78,28.49,31.21
2023/06/01,81.62,3.27,26.37,28.19,30.02
2023/06/02,83.31,3.79,26.5,28.15,29.8
2023/06/03,83.56,3.02,26.46,28.09,29.73
2023/06/04,81.88,2.52,26.24,28.05,29.87
2023/06/05,77.88,1.55,25.61,27.87,30.13
2023/06/06,78.88,2.23,25.83,27.94,30.07
2023/06/07,77.75,2.66,25.76,28.08,30.39
2023/06/08,78.81,1.88,26.04,28.23,30.43
2023/06/09,84.56,2.11,25.71,27.2,28.69
2023/06/10,80.81,2.01,25.59,27.53,29.47
2023/06/11,85.56,3.98,26.49,27.9,29.31
2023/06/12,90.62,3.49,26.91,27.77,28.62
2023/06/13,87.75,4.09,27.03,28.2,29.38
2023/06/14,90.0,6.04,27.27,28.19,29.12
2023/06/15,90.75,7.46,27.31,28.15,28.99
2023/06/16,89.31,6.59,27.09,28.09,29.08
2023/06/17,91.44,6.16,27.37,28.15,28.92
2023/06/18,91.88,4.8,27.19,27.92,28.65
2023/06/19,92.0,4.16,26.88,27.6,28.32
2023/06/20,88.81,4.04,26.66,27.71,28.76
2023/06/21,92.25,3.98,27.26,27.95,28.65
2023/06/22,89.19,3.73,26.36,27.36,28.36
2023/06/23,86.75,4.2,26.06,27.33,28.59
2023/06/24,87.94,5.2,26.4,27.54,28.69
2023/06/25,86.81,5.2,25.83,27.08,28.33
2023/06/26,87.38,5.95,25.78,26.97,28.16
2023/06/27,91.06,5.94,26.38,27.19,28.0
2023/06/28,89.94,4.89,26.46,27.38,28.3
2023/06/29,90.81,3.99,26.77,27.61,28.45
2023/06/30,91.12,3.75,26.83,27.63,28.43
2023/07/01,88.44,3.28,27.12,28.21,29.3
2023/07/02,91.56,3.5,26.99,27.76,28.51
2023/07/03,89.56,3.19,27.37,28.34,29.31
2023/07/04,86.38,2.77,26.91,28.22,29.53
2023/07/05,88.31,3.56,26.93,28.04,29.14
2023/07/06,89.62,5.55,26.89,27.85,28.82
2023/07/07,92.06,4.98,27.02,27.73,28.44
2023/07/08,89.94,4.23,26.67,27.6,28.52
2023/07/09,87.62,2.95,26.72,27.9,29.07
2023/07/10,88.5,3.85,27.1,28.19,29.27
2023/07/11,88.38,4.7,26.76,27.87,28.96
2023/07/12,89.81,4.23,26.25,27.18,28.12
2023/07/13,92.62,3.89,26.96,27.62,28.27
2023/07/14,92.31,3.31,26.8,27.48,28.17
2023/07/15,87.5,5.48,26.34,27.51,28.69
2023/07/16,90.62,5.48,26.61,27.47,28.32
2023/07/17,91.44,3.72,26.58,27.36,28.13
2023/07/18,88.25,4.06,26.56,27.67,28.78
2023/07/19,88.38,4.29,26.85,27.94,29.05
2023/07/20,89.25,3.77,26.93,27.93,28.93
2023/07/21,86.5,2.66,26.41,27.71,29.01
2023/07/22,88.0,3.44,26.84,27.98,29.12
2023/07/23,89.56,2.84,26.95,27.93,28.9
2023/07/24,84.56,2.38,26.52,28.05,29.56
2023/07/25,85.75,2.94,26.57,27.95,29.34
2023/07/26,89.38,3.87,26.71,27.7,28.69
2023/07/27,87.69,4.34,26.87,28.05,29.23
2023/07/28,87.75,4.39,26.81,27.98,29.15
2023/07/29,87.62,3.86,26.9,28.08,29.26
2023/07/30,84.88,2.38,27.01,28.48,29.94
2023/07/31,79.94,1.31,27.04,29.04,31.04
2023/08/01,85.69,5.2,27.14,28.53,29.92
2023/08/02,89.56,7.03,26.6,27.56,28.52
2023/08/03,90.44,4.75,26.97,27.84,28.73
2023/08/04,90.31,4.55,26.86,27.75,28.64
2023/08/05,89.0,4.41,26.48,27.51,28.53
2023/08/06,91.31,5.25,26.37,27.15,27.94
2023/08/07,93.5,5.39,27.08,27.65,28.22
2023/08/08,90.88,4.28,26.69,27.52,28.36
2023/08/09,90.38,3.25,26.53,27.41,28.3
2023/08/10,89.44,2.71,26.24,27.21,28.19
2023/08/11,90.25,3.16,26.47,27.37,28.26
2023/08/12,92.31,4.16,26.51,27.19,27.87
2023/08/13,85.81,2.75,25.48,26.82,28.15
2023/08/14,81.75,1.45,25.0,26.76,28.52
2023/08/15,86.62,2.0,26.54,27.83,29.12
2023/08/16,88.44,2.4,27.01,28.1,29.19
2023/08/17,89.56,2.05,26.79,27.75,28.72
2023/08/18,89.81,4.24,26.58,27.52,28.47
2023/08/19,91.12,4.27,26.58,27.38,28.19
2023/08/20,88.0,2.73,26.55,27.68,28.8
2023/08/21,89.31,3.07,26.19,27.18,28.18
2023/08/22,92.31,3.82,26.51,27.19,27.88
2023/08/23,89.69,3.59,26.34,27.3,28.26
2023/08/24,91.25,3.25,26.9,27.7,28.49
2023/08/25,90.94,3.17,26.65,27.47,28.3
2023/08/26,90.5,4.23,26.69,27.57,28.44
2023/08/27,90.12,3.66,26.85,27.76,28.67
2023/08/28,87.19,2.62,26.93,28.15,29.38
2023/08/29,82.62,1.56,26.41,28.11,29.8
2023/08/30,78.56,1.56,25.83,27.95,30.08
2023/08/31,87.31,1.71,26.61,27.8,28.98
2023/09/01,86.75,1.96,26.67,27.94,29.21
2023/09/02,84.94,1.55,26.76,28.22,29.68
2023/09/03,90.5,2.58,26.61,27.46,28.32
2023/09/04,89.44,2.16,25.87,26.83,27.8
2023/09/05,85.75,2.16,26.46,27.83,29.19
2023/09/06,88.81,2.61,26.85,27.9,28.94
2023/09/07,90.69,4.22,26.46,27.31,28.16
2023/09/08,94.25,4.38,26.73,27.23,27.73
2023/09/09,86.56,2.2,26.29,27.57,28.86
2023/09/10,85.94,1.85,26.37,27.71,29.06
2023/09/11,83.94,1.98,25.92,27.52,29.13
2023/09/12,87.69,2.2,26.52,27.69,28.85
2023/09/13,89.12,3.47,26.24,27.24,28.24
2023/09/14,91.44,5.27,26.36,27.13,27.9
2023/09/15,90.56,3.62,26.33,27.19,28.06
2023/09/16,84.75,1.95,25.77,27.23,28.7
2023/09/17,83.44,1.45,26.5,28.12,29.73
2023/09/18,90.19,1.85,26.3,27.19,28.06
2023/09/19,91.38,3.7,26.17,26.94,27.72
2023/09/20,93.38,5.34,26.48,27.06,27.64
2023/09/21,93.75,4.42,26.64,27.19,27.73
2023/09/22,91.88,3.75,26.47,27.2,27.94
2023/09/23,90.5,3.39,26.31,27.18,28.05
2023/09/24,90.75,3.64,26.3,27.14,27.98
2023/09/25,89.56,2.54,26.55,27.53,28.5
2023/09/26,82.5,1.12,25.73,27.45,29.17
2023/09/27,86.06,1.55,25.7,27.01,28.3
2023/09/28,85.38,1.97,26.26,27.64,29.02
2023/09/29,91.88,2.17,26.99,27.71,28.43
2023/09/30,91.5,3.72,26.23,26.98,27.74
2023/10/01,90.0,3.13,26.12,27.05,27.97
2023/10/02,93.94,3.49,26.42,26.96,27.49
2023/10/03,91.19,4.55,26.12,26.91,27.71
2023/10/04,93.94,5.05,25.98,26.51,27.03
2023/10/05,95.62,4.71,26.59,26.96,27.33
2023/10/06,91.44,5.16,26.06,26.83,27.6
2023/10/07,91.25,4.3,26.41,27.2,27.99
2023/10/08,88.62,2.77,26.36,27.42,28.48
2023/10/09,89.5,2.42,26.48,27.46,28.43
2023/10/10,78.56,1.1,24.8,26.94,29.08
2023/10/11,78.88,1.31,24.56,26.62,28.67
2023/10/12,76.81,1.2,24.16,26.47,28.77
2023/10/13,73.12,1.16,22.75,25.5,28.25
2023/10/14,69.75,1.28,21.63,24.68,27.73
2023/10/15,73.12,1.06,22.12,24.87,27.61
2023/10/16,76.56,1.48,22.4,24.71,27.01
2023/10/17,73.94,1.21,21.8,24.39,26.98
2023/10/18,76.19,1.41,22.05,24.35,26.65
2023/10/19,83.12,2.05,22.48,24.05,25.62
2023/10/20,85.31,2.52,22.27,23.66,25.05
2023/10/21,80.19,2.25,21.33,23.27,25.22
2023/10/22,73.25,1.45,20.73,23.41,26.09
2023/10/23,81.88,1.41,22.58,24.33,26.06
2023/10/24,89.75,2.93,23.12,24.05,24.97
2023/10/25,85.38,2.59,23.26,24.63,26.01
2023/10/26,79.31,1.14,22.58,24.58,26.59
2023/10/27,80.75,1.7,21.76,23.6,25.45
2023/10/28,80.56,3.03,20.34,22.21,24.08
2023/10/29,77.0,2.29,19.01,21.32,23.62
2023/10/30,74.5,1.52,19.87,22.38,24.89
2023/10/31,76.75,1.6,20.9,23.15,25.4
2023/11/01,80.62,2.3,21.39,23.25,25.12
2023/11/02,83.12,2.14,22.08,23.68,25.29
2023/11/03,81.06,2.0,21.73,23.51,25.3
2023/11/04,75.06,1.54,20.73,23.17,25.62
2023/11/05,80.19,2.31,21.03,22.88,24.73
2023/11/06,81.88,2.91,19.65,21.37,23.09
2023/11/07,81.44,2.45,19.15,20.93,22.7
2023/11/08,82.94,2.3,19.53,21.12,22.7
2023/11/09,82.06,2.37,19.41,21.1,22.79
2023/11/10,80.44,2.52,19.03,20.9,22.78
2023/11/11,80.69,2.35,19.12,20.98,22.84
2023/11/12,79.88,2.14,19.18,21.11,23.03
2023/11/13,79.62,2.0,19.15,21.11,23.06
2023/11/14,75.19,1.51,18.58,21.05,23.52
2023/11/15,73.62,1.64,18.52,21.12,23.73
2023/11/16,85.94,2.35,21.19,22.47,23.73
2023/11/17,93.5,5.04,21.87,22.43,22.98
2023/11/18,87.88,2.94,20.55,21.64,22.73
2023/11/19,84.25,1.77,20.69,22.17,23.64
2023/11/20,84.25,1.85,20.63,22.11,23.58
2023/11/21,80.25,1.9,19.8,21.66,23.52
2023/11/22,83.75,2.45,18.89,20.4,21.93
2023/11/23,80.81,2.43,17.21,19.01,20.81
2023/11/24,75.56,1.4,17.1,19.47,21.84
2023/11/25,74.69,1.78,17.06,19.49,21.93
2023/11/26,75.75,1.3,17.4,19.71,22.01
2023/11/27,78.69,1.46,18.8,20.87,22.94
2023/11/28,71.56,0.55,18.58,21.47,24.35
